,coal_c,elec_g,elec_c,hydro_g,nuclear_g,gas_g,oil_c,oil_g,country_Australia,country_Austria,country_Bangladesh,country_Belgium,country_Bulgaria,country_Canada,country_Denmark,country_Egypt,country_Finland,country_France,country_Germany,country_Greece,country_Hungary,country_Iceland,country_Indonesia,country_Ireland,country_Italy,country_Luxembourg,country_Netherlands,country_Norway,country_Poland,country_Portugal,country_Switzerland,country_UK,country_USA,country_Venezuela,country_infrequent_sklearn
2489,-0.6460224180843976,-0.6494036500749487,-0.8546726846638859,-0.3389959827616646,-0.4034042857537125,-0.25619394100448273,-0.9846632290427342,-0.25129545366178885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2474,-0.6491486343594782,-0.2659743053709392,-0.5603639312799044,-0.3410091466575757,-0.4034042857537125,2.13552727555597,-0.2621772132422795,-0.13751603518503464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2192,-0.6337014480590807,-0.49214461008113836,-0.7064719614020103,-0.2911402010074341,-0.4034042857537125,-0.21357404288961937,-0.7277777564221443,-0.21691824968351822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,-0.269098812683032,2.304945955202028,2.0631122866678044,1.7783922839892177,5.416265075284967,-0.27512254904976585,0.3889633960167793,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1024,0.37943781850032304,-0.6812088491748205,-0.010556370013125623,-0.32372469663696724,0.35592400230562,-0.1363941700856262,0.1089029189161089,-0.11500352992492817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
760,-0.6335788513424109,-0.6812088491748205,-0.8137700460229318,-0.2874014680578848,-0.4034042857537125,-0.26493773672088444,-0.7914915149625468,-0.2094343627997531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,-0.6468315564144186,-0.6812088491748205,-0.26548444340325833,-0.34118170356293953,-0.4034042857537125,-0.27512254904976585,2.1533444017510033,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2692,0.006743799824066153,1.1564248765955478,0.9596922675164838,1.0507773330384773,-0.4034042857537125,-0.27512254904976585,0.19292106204630996,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2127,-0.6259778549088819,-0.3808264132315872,-0.6060226906930625,-0.32217168448869293,-0.4034042857537125,-0.10342175607126203,-0.29718477287986333,-0.08397277943126795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2517,-0.6247518877421837,-0.26420734986539074,-0.5032904820134567,-0.30293158954062793,-0.4034042857537125,0.0033111692937538425,-0.28318174902482984,-0.06693628896416037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
490,-0.6075883474084087,-0.6812088491748205,0.08076114881319056,0.6682761928153607,0.5850157485814284,-0.27512254904976585,0.4309724675818798,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1470,-0.6146989569752583,-0.3931951017704262,-0.6288520703996415,-0.22010427496599813,-0.21680536338390088,-0.15202553672947292,-0.5765450987877822,-0.20371496957150984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2379,-0.44196018318748004,4.389953451749177,3.794340247750049,6.704891932126051,-0.4034042857537125,2.729030727814526,0.49398607492953084,1.8539280112022198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,4.083084629095627,-0.6812088491748205,1.3401819292928014,-0.27906121763196723,-0.4034042857537125,-0.27512254904976585,0.8510631832328855,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3222,0.47383729033608557,0.7199868667250854,0.3908602231608893,-0.34118170356293953,-0.4034042857537125,-0.27512254904976585,-0.07313639119932693,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2725,-0.559285241040499,-0.08751179931054764,-0.24075261538779769,-0.3402901595518932,-0.4034042857537125,-0.27512254904976585,-0.4085088125273799,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1115,-0.623893710725495,-0.6071734134923412,-0.8196676357804646,-0.3157870789902319,-0.4034042857537125,-0.27512254904976585,-0.9084167641520767,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
170,4.168902330764501,-0.6812088491748205,-0.23504527046115292,-0.31069665028199944,-0.4034042857537125,-0.27512254904976585,-0.4582195472127489,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
272,-0.5958190626081059,-0.6812088491748205,-0.712179306328655,-0.14245366755228275,-0.4034042857537125,-0.27512254904976585,-0.5604416213544936,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2130,0.5584290248382623,0.5079522060592736,0.25007904830365185,-0.33980124832002906,-0.4034042857537125,-0.27512254904976585,0.5850057299872486,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2372,-0.44563808468757465,0.7924320424525709,2.1582347021118835,-0.2859634938465197,-0.4034042857537125,-0.27512254904976585,2.881501642212746,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2892,-0.6322302874590428,-0.4656402774979119,-0.7201695892259576,-0.3390247422458919,-0.4034042857537125,0.17916404403702949,-0.7095738254106007,-0.11804576036548312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1163,-0.25193527234925694,2.251937290035575,2.0440878035789884,3.5988676355774345,-0.4034042857537125,-0.27512254904976585,0.514990610712081,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1858,1.4595148923614494,0.1139211283219735,-0.13992285501707355,-0.3380181602979363,-0.1863213810165554,-0.27512254904976585,-0.665464300267245,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1705,2.1215371623784844,1.0080006141294795,0.7960817129526674,-0.11541975237861885,-0.4034042857537125,0.05460159109387594,0.3889633960167793,-0.15455252565214223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2104,-0.632843271042392,1.022136258173867,0.5696903641957585,1.045025436193017,2.469480113108239,-0.27512254904976585,0.23493013361141057,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2639,-0.5840497778078031,1.403798647372328,1.53042676018096,-0.34118170356293953,-0.4034042857537125,1.6104110523642448,2.545429069691942,1.4219312886434203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3240,-0.6285523859589481,-0.587206816279644,-0.8046382941403002,-0.34118170356293953,-0.4034042857537125,-0.23604413244014902,-0.9238200903926136,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
107,0.27032674066418205,-0.6812088491748205,0.7371058153773382,1.404518989034292,-0.3837282607711532,-0.27512254904976585,1.2291448273187908,-0.07119541158093726,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,0.21148031666266776,0.19166717056610447,-0.07143471589733642,-0.3278373028814714,0.8990931426692301,-0.27512254904976585,0.549998170349665,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2584,2.1460565057124485,0.6493086465031481,0.16637132271286198,-0.33712661628689,-0.4034042857537125,-0.27512254904976585,-0.28318174902482984,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2284,-0.6491486343594782,-0.44973767794797603,-0.6611936916506285,-0.3349696549698423,-0.4034042857537125,-0.2523837953850451,-0.2691787251697963,0.060228943451035556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1735,-0.47751323102172827,-0.6087636734473348,-0.8208091047657936,-0.31955457142400845,-0.39869312484239544,-0.2716054915549003,-0.9546267428736873,-0.24921456804044928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2612,-0.042294886843862435,0.40723574224301307,0.428909189338521,-0.33985876728848363,-0.20849155001098846,0.5626210070188943,1.0331024933483215,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2317,-0.4799651653551247,-0.40026292379261996,-0.6003153457664177,-0.31679366093818745,-0.4034042857537125,-0.20795652050198696,-0.6269559846659029,-0.24387241138683485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
337,-0.5714223159908114,-0.6812088491748205,-0.6963889853649379,-0.13842733976046045,-0.4034042857537125,-0.27512254904976585,-0.5226334569459031,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
269,-0.6377716590525189,-0.6812088491748205,-0.8082529459271751,-0.26266831162240506,-0.4034042857537125,-0.2683815221846069,-0.7998933292755669,-0.23651021372069195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
461,-0.08765567201169631,-0.6812088491748205,0.21773742705266486,1.0133900035429846,-0.4034042857537125,-0.27512254904976585,-0.01712429577919293,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2122,-0.5923863545413509,-0.16702479706022705,-0.3568019622295745,0.018311849278335453,-0.4034042857537125,-0.27512254904976585,-0.3076870407711385,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2107,-0.5700737521074434,-0.4638733219923635,-0.7264476686452669,-0.12778633059635872,-0.4034042857537125,-0.24434829596969257,-0.8054945388175803,-0.18314949179335852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2452,-0.5142922460226748,-0.5831428186168826,-0.7745796108599711,-0.3290739607032454,-0.4034042857537125,-0.27512254904976585,-0.8342007377203989,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
492,-0.3451087770183212,-0.6812088491748205,-0.8468726465974714,-0.3290739607032454,-0.4034042857537125,-0.27285600088640805,-0.9463649587992176,-0.24566732734676225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1192,1.434995549027485,1.2624422069284535,1.092863649138195,-0.04208306759899876,1.0284191284700899,0.10344961185589692,1.131123660333556,-0.1302146821277028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2851,-0.6095498948751259,-0.47977592154229937,-0.6897304162838522,-0.174951884729134,-0.4034042857537125,-0.2494773381497048,-0.8068948412030836,-0.23912653189956914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1431,2.244133879048306,0.2605784352824933,0.23866435845036232,-0.2310328789723729,-0.4034042857537125,-0.1969657158305322,-0.08013790312684368,-0.15576941782836418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
739,-0.5876050825912278,-0.6812088491748205,-0.8753713222645176,-0.3365226671181166,-0.4034042857537125,-0.27512254904976585,-0.9896343025112712,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3027,-0.4468640518542729,-0.49744547659778365,-0.6897304162838522,-0.26353109614922415,-0.4034042857537125,-0.25345845184180954,-0.8825111700202647,-0.24076933633746883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2059,-0.594347902008068,0.19520108157720134,-0.34728972068516656,-0.31213462449336454,2.6265188101521404,-0.27512254904976585,-0.2621772132422795,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1816,-0.6491486343594782,-0.4479707224424276,-0.6250471737818784,-0.33422190837993243,-0.4034042857537125,-0.24361557565826228,-0.05213185541677662,-0.17280590829547177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2275,0.15753776132794642,0.4690791849372082,0.2824206695546388,-0.32421360786883135,0.8067174385257592,0.11810401808450324,-0.07313639119932693,-0.1314315743039248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3206,-0.6438034175126739,-0.3507881696372639,-0.5812908626776018,-0.34118170356293953,-0.4034042857537125,-0.1468964945494607,-0.7214763956873791,-0.22762690083427153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,0.6381168906736462,0.5291556721258548,0.3471039120566128,-0.28941463195379596,1.1577451142709494,-0.2299381298448964,0.17191652626375967,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2074,-0.22128609318180165,-0.006231846055319815,-0.21031344244569228,-0.02770332548534775,-0.4034042857537125,-0.27512254904976585,0.06689384735100828,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2207,-0.23599769918218017,4.160249236027881,4.098731977171103,5.238158236533648,-0.4034042857537125,-0.27512254904976585,0.984091909855704,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2575,-0.6106532653251543,-0.44973767794797603,-0.711037837343326,-0.11254380395588864,-0.4034042857537125,-0.24337133555445217,-0.8264990746001306,-0.21174645793457483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1288,-0.6325980776090524,-0.6561180809960327,-0.8630434572229649,-0.33384803508497757,-0.4034042857537125,-0.22725148870298525,-0.9000149498390566,-0.22787027926951595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3087,1.1162440856859495,0.07328115169435959,-0.1475326482525999,-0.32614049331206063,-0.4034042857537125,-0.2504542985649452,-0.5170322474038898,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2290,0.5253279113374104,0.46731222943165973,0.3147622908056258,-0.3189793817394624,1.5272479308448337,-0.27512254904976585,0.514990610712081,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3247,0.11953277916030178,0.6157364918977279,0.3585186019099023,-0.34118170356293953,-0.4034042857537125,0.6187962308952185,-0.30418628480738014,-0.026778847148835338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2896,2.1460565057124485,0.4796809179704987,0.25198149661253344,-0.33528600929634267,-0.4034042857537125,-0.27512254904976585,-0.3048864360001318,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1025,-0.0042899046762177795,-0.6812088491748205,-0.39865582502496943,-0.2695705878369576,-0.4034042857537125,-0.27512254904976585,-0.17815907011207846,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,0.6748959056745927,-0.6812088491748205,-0.04860533619075737,-0.2566288199346717,0.557303037338387,-0.27512254904976585,-0.059133367344293385,-0.25129545366178885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,-0.6491486343594782,-0.6812088491748205,-0.7901796869928001,-0.34118170356293953,-0.4034042857537125,-0.20233899811435452,0.8160556235953019,2.6935836127953796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71,-0.41008503685332653,-0.6812088491748205,1.4543288278256965,3.1387158879406023,-0.4034042857537125,-0.27512254904976585,0.09489989506107536,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2623,0.15753776132794642,0.49204960650933777,0.2120300821260201,-0.04495901602172896,0.4215107522474846,0.5870450173999047,-0.39520593986509805,-0.050508244585163765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3323,-0.6491486343594782,2.0929112945362163,2.234332634467147,-0.34118170356293953,-0.4034042857537125,14.208315606889458,1.7822642695926152,1.8113367850344508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2638,1.3982165340265384,0.22347236966597622,-0.023873508175296734,-0.33427942734838706,-0.21588160634246617,-0.27512254904976585,-0.6409590085209363,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
505,0.37575991700022837,-0.6812088491748205,-0.54324189649997,-0.290277416480615,-0.4034042857537125,-0.27512254904976585,-0.19216209396711198,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,-0.6468438160860855,-0.6812088491748205,-0.6669010365772733,-0.34118170356293953,-0.4034042857537125,-0.27512254904976585,1.1521281961161065,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3233,-0.5179701475227694,-0.23946997278771273,-0.4728513090713513,-0.34118170356293953,-0.4034042857537125,-0.18231130960192593,-0.4722225710677824,-0.17889036917658163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2749,-0.4002772995197408,-0.5622927436514111,-0.7831406282499382,-0.3157870789902319,-0.3919496984399221,-0.26999350686975365,-0.9217196368143584,-0.24942143971040703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3166,-0.309555729184073,0.10155243978313448,0.016077906311216597,-0.34118170356293953,-0.4034042857537125,-0.27512254904976585,-0.28318174902482984,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1835,-0.6491486343594782,-0.15995697503803333,-0.3872411351716799,-0.34118170356293953,-0.4034042857537125,0.08879520562729061,-0.13614999854697785,0.9290899572735223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
